ComID,CodRIP,CodREG,CodPROV,CodCOM,CodUTS,Name,Area (m2),UTM X (m E),UTM Y (m N),Lat (Deg N),Lon (Deg E),EOBS Points
7360,1,1,96,96,96083,Zumaglia,2.87E+06,428701.2218,5.05E+06,45.59394753,8.085874449,4
7361,1,1,96,96,96085,Lessona,1.32E+07,438420.7252,5.05E+06,45.57181226,8.210799117,4
7362,1,1,96,96,96086,Campiglia Cervo,2.81E+07,422203.3319,5.06E+06,45.66116559,8.0013715,4
7363,1,1,96,96,96087,Quaregna Cerreto,8.62E+06,434588.823,5.05E+06,45.5797337,8.16157146,4
7364,1,1,96,96,96088,Valdilana,6.12E+07,432046.959,5.06E+06,45.67151984,8.127567537,5
7365,1,3,97,97,97001,Abbadia Lariana,1.65E+07,527761.0778,5.08E+06,45.89766439,9.357861483,4
7366,1,3,97,97,97002,Airuno,4.45E+06,532775.0162,5.07E+06,45.7550107,9.421417189,4
7367,1,3,97,97,97003,Annone di Brianza,5.92E+06,525663.4636,5.07E+06,45.80334163,9.330262894,4
7368,1,3,97,97,97004,Ballabio,1.51E+07,532741.4328,5.08E+06,45.90497413,9.422117484,4
7369,1,3,97,97,97005,Barzago,3.79E+06,524695.9342,5.07E+06,45.7542528,9.317533003,4
7370,1,3,97,97,97006,Barzanò,3.69E+06,524310.5002,5.06E+06,45.73086282,9.312446704,4
7371,1,3,97,97,97007,Barzio,2.17E+07,538359.2399,5.09E+06,45.9516792,9.494960108,4
7372,1,3,97,97,97008,Bellano,2.19E+07,525036.3486,5.10E+06,46.04504323,9.323594788,4
7373,1,3,97,97,97009,Bosisio Parini,6.15E+06,522810.0447,5.07E+06,45.79818237,9.29351517,4
7374,1,3,97,97,97010,Brivio,7.73E+06,534052.6136,5.07E+06,45.74964419,9.437802428,4
7375,1,3,97,97,97011,Bulciago,3.06E+06,522432.6002,5.07E+06,45.75331286,9.288426877,4
7376,1,3,97,97,97012,Calco,5.01E+06,533092.6665,5.06E+06,45.72553906,9.425277693,4
7377,1,3,97,97,97013,Calolziocorte,8.81E+06,534503.7029,5.07E+06,45.79559869,9.44396641,4
7378,1,3,97,97,97014,Carenno,8.05E+06,536844.9043,5.07E+06,45.80305844,9.47415443,4
7379,1,3,97,97,97015,Casargo,1.98E+07,530954.2823,5.10E+06,46.04060528,9.400052083,4
7380,1,3,97,97,97016,Casatenovo,1.25E+07,525128.476,5.06E+06,45.68255503,9.32268154,4
7381,1,3,97,97,97017,Cassago Brianza,3.41E+06,522412.8908,5.06E+06,45.73706047,9.288089852,4
7382,1,3,97,97,97018,Cassina Valsassina,2.80E+06,537850.5536,5.08E+06,45.91525027,9.488076708,4
7383,1,3,97,97,97019,Castello di Brianza,3.52E+06,527067.0529,5.07E+06,45.75511776,9.348025529,4
7384,1,3,97,97,97020,Cernusco Lombardone,3.71E+06,530624.1551,5.06E+06,45.6905886,9.393309355,4
7385,1,3,97,97,97021,Cesana Brianza,3.69E+06,523052.4329,5.07E+06,45.8175441,9.296736963,4
7386,1,3,97,97,97022,Civate,9.12E+06,525742.78,5.08E+06,45.82946998,9.331438588,4
7387,1,3,97,97,97023,Colico,3.52E+07,528407.6746,5.11E+06,46.12665306,9.367711036,4
7388,1,3,97,97,97024,Colle Brianza,8.42E+06,529268.492,5.07E+06,45.7602668,9.376366043,4
7389,1,3,97,97,97025,Cortenova,1.14E+07,529642.9005,5.09E+06,45.99666692,9.382800496,4
7390,1,3,97,97,97026,Costa Masnaga,5.95E+06,520763.2203,5.07E+06,45.76712065,9.2670287,4
7391,1,3,97,97,97027,Crandola Valsassina,8.90E+06,531761.939,5.10E+06,46.01733587,9.410318,4
7392,1,3,97,97,97028,Cremella,1.75E+06,523665.2419,5.07E+06,45.74145091,9.304211114,4
7393,1,3,97,97,97029,Cremeno,1.32E+07,536052.9602,5.08E+06,45.91557455,9.464899727,4
7394,1,3,97,97,97030,Dervio,1.19E+07,524244.2657,5.10E+06,46.07446061,9.313523571,4
7395,1,3,97,97,97031,Dolzago,2.40E+06,526707.2648,5.07E+06,45.77051472,9.343493884,4
7396,1,3,97,97,97032,Dorio,1.18E+07,526643.0663,5.11E+06,46.10605397,9.344741326,4
7397,1,3,97,97,97033,Ello,2.33E+06,528198.741,5.07E+06,45.78332592,9.362759484,4
7398,1,3,97,97,97034,Erve,6.12E+06,535347.8082,5.07E+06,45.82492995,9.455066501,4
7399,1,3,97,97,97035,Esino Lario,1.79E+07,526716.8577,5.09E+06,45.98512112,9.344942613,4
7400,1,3,97,97,97036,Galbiate,1.55E+07,529203.9097,5.07E+06,45.81267068,9.375887625,4
7401,1,3,97,97,97037,Garbagnate Monastero,3.76E+06,523619.8079,5.07E+06,45.76734164,9.303767507,4
7402,1,3,97,97,97038,Garlate,3.53E+06,531063.0365,5.07E+06,45.80988918,9.399796815,4
7403,1,3,97,97,97039,Imbersago,3.23E+06,534662.6977,5.06E+06,45.7071252,9.445308069,4
7404,1,3,97,97,97040,Introbio,2.59E+07,537397.7368,5.09E+06,45.9996759,9.482970628,4
7405,1,3,97,97,97042,Lecco,4.49E+07,532822.5612,5.08E+06,45.85759842,9.422803919,4
7406,1,3,97,97,97043,Lierna,1.09E+07,524617.9442,5.09E+06,45.9605685,9.317703009,4
7407,1,3,97,97,97044,Lomagna,3.82E+06,528827.9316,5.06E+06,45.67005381,9.370104839,4
7408,1,3,97,97,97045,Malgrate,1.92E+06,529347.4011,5.08E+06,45.84816562,9.377974709,4
7409,1,3,97,97,97046,Mandello del Lario,4.39E+07,526904.7327,5.09E+06,45.92529386,9.346994674,4
7410,1,3,97,97,97047,Margno,3.88E+06,530395.7172,5.10E+06,46.02979104,9.392756584,4
7411,1,3,97,97,97048,Merate,1.12E+07,532536.813,5.06E+06,45.70230193,9.417961094,4
7412,1,3,97,97,97049,Missaglia,1.19E+07,526919.5463,5.06E+06,45.70100774,9.34579486,4
7413,1,3,97,97,97050,Moggio,1.29E+07,539327.7234,5.08E+06,45.91640813,9.507135133,4
7414,1,3,97,97,97051,Molteno,2.92E+06,523435.1727,5.07E+06,45.7823842,9.301474011,4
7415,1,3,97,97,97052,Monte Marenzo,3.15E+06,535334.4633,5.07E+06,45.770135,9.454449047,4
7416,1,3,97,97,97053,Montevecchia,5.57E+06,529055.4357,5.06E+06,45.70489892,9.373257316,4
7417,1,3,97,97,97054,Monticello Brianza,4.30E+06,524096.0137,5.06E+06,45.71348996,9.309594081,4
7418,1,3,97,97,97055,Morterone,1.36E+07,537264.1963,5.08E+06,45.88104392,9.480220756,4
7419,1,3,97,97,97056,Nibionno,3.54E+06,520456.8231,5.07E+06,45.74934065,9.263004685,4
7420,1,3,97,97,97057,Oggiono,7.70E+06,526798.6691,5.07E+06,45.79166455,9.344799821,4
7421,1,3,97,97,97058,Olgiate Molgora,6.86E+06,531058.9733,5.06E+06,45.73047491,9.399177611,4
7422,1,3,97,97,97059,Olginate,7.99E+06,531999.4804,5.07E+06,45.78699119,9.41168066,4
7423,1,3,97,97,97060,Oliveto Lario,1.56E+07,522108.8716,5.09E+06,45.93060235,9.285168864,4
7424,1,3,97,97,97061,Osnago,4.18E+06,530186.8108,5.06E+06,45.67714789,9.387599664,4
7425,1,3,97,97,97062,Paderno d'Adda,3.38E+06,535274.0474,5.06E+06,45.67479538,9.452901003,4
7426,1,3,97,97,97063,Pagnona,9.11E+06,531422.2169,5.10E+06,46.07538951,9.406354734,4
7427,1,3,97,97,97064,Parlasco,3.09E+06,526679.9625,5.10E+06,46.01401089,9.344645578,4
7428,1,3,97,97,97065,Pasturo,2.20E+07,532661.0221,5.09E+06,45.94498678,9.421383633,4
7429,1,3,97,97,97067,Perledo,1.37E+07,522957.5198,5.10E+06,46.01941735,9.296588812,4
7430,1,3,97,97,97068,Pescate,2.13E+06,530747.7703,5.08E+06,45.83033435,9.39588405,4
7431,1,3,97,97,97069,Premana,3.30E+07,535533.6411,5.10E+06,46.05385915,9.459345447,4
7432,1,3,97,97,97070,Primaluna,2.32E+07,533087.5864,5.09E+06,45.98949216,9.427229064,4
7433,1,3,97,97,97071,Robbiate,4.55E+06,533986.4486,5.06E+06,45.68656478,9.436460379,4
7434,1,3,97,97,97072,Rogeno,4.67E+06,521049.9122,5.07E+06,45.78416915,9.270798254,4
7435,1,3,97,97,97074,Santa Maria Hoè,2.58E+06,529540.6961,5.07E+06,45.74364841,9.379753617,4
7436,1,3,97,97,97075,Sirone,3.26E+06,525169.5433,5.07E+06,45.77471365,9.323740859,4
7437,1,3,97,97,97076,Sirtori,4.37E+06,526064.3856,5.06E+06,45.7354237,9.335015503,4
7438,1,3,97,97,97077,Sueglio,4.33E+06,526223.3142,5.10E+06,46.09272127,9.339228273,4
7439,1,3,97,97,97078,Suello,3.01E+06,524551.875,5.07E+06,45.81924448,9.316047801,4
7440,1,3,97,97,97079,Taceno,3.63E+06,527949.8096,5.10E+06,46.01623903,9.361063676,4
7441,1,3,97,97,97082,Valgreghentino,6.27E+06,531509.3349,5.07E+06,45.77144457,9.405262179,4
7442,1,3,97,97,97083,Valmadrera,1.24E+07,527220.0331,5.08E+06,45.8522513,9.350601306,4
7443,1,3,97,97,97084,Varenna,1.27E+07,522443.5596,5.09E+06,45.99036487,9.289797205,4
7444,1,3,97,97,97086,Vercurago,2.34E+06,533135.9919,5.07E+06,45.81056746,9.426481977,4
7445,1,3,97,97,97090,Viganò,1.62E+06,525477.2259,5.06E+06,45.72241115,9.327392482,4
7446,1,3,97,97,97091,Verderio,6.36E+06,534223.685,5.06E+06,45.66324155,9.439324475,4
7447,1,3,97,97,97092,La Valletta Brianza,9.04E+06,528425.3227,5.06E+06,45.73109383,9.365333306,4
7448,1,3,97,97,97093,Valvarrone,1.46E+07,528108.0295,5.10E+06,46.08282126,9.363544168,4
7449,1,3,98,98,98001,Abbadia Cerreto,6.59E+06,546351.8737,5.02E+06,45.3129346,9.59133542,4
7450,1,3,98,98,98002,Bertonico,2.05E+07,552706.9704,5.01E+06,45.24562008,9.671616147,4
7451,1,3,98,98,98003,Boffalora d'Adda,8.15E+06,538097.6621,5.02E+06,45.35889867,9.486425406,4
7452,1,3,98,98,98004,Borghetto Lodigiano,2.48E+07,539162.3161,5.01E+06,45.2117379,9.498727583,4
7453,1,3,98,98,98005,Borgo San Giovanni,8.03E+06,532835.6774,5.01E+06,45.27384283,9.418614408,4
7454,1,3,98,98,98006,Brembio,1.76E+07,544558.9008,5.01E+06,45.21347314,9.567469737,4
7455,1,3,98,98,98008,Casaletto Lodigiano,9.77E+06,527582.4076,5.02E+06,45.2981652,9.351791991,4
7456,1,3,98,98,98009,Casalmaiocco,4.65E+06,529136.6402,5.02E+06,45.35883851,9.372011968,4
7457,1,3,98,98,98010,Casalpusterlengo,2.57E+07,549521.5066,5.00E+06,45.19492932,9.63046502,4
7458,1,3,98,98,98011,Caselle Landi,2.59E+07,563581.7676,4.99E+06,45.09833641,9.808102154,4
7459,1,3,98,98,98012,Caselle Lurani,7.42E+06,528353.8157,5.01E+06,45.27266313,9.361468701,4
7460,1,3,98,98,98013,Castelnuovo Bocca d'Adda,2.05E+07,568326.9894,5.00E+06,45.10830781,9.868563478,4
7461,1,3,98,98,98014,Castiglione d'Adda,1.33E+07,555082.9667,5.01E+06,45.22267382,9.701609762,4
7462,1,3,98,98,98015,Castiraga Vidardo,4.46E+06,531210.7657,5.01E+06,45.26334703,9.397825458,4
7463,1,3,98,98,98017,Cavenago d'Adda,1.65E+07,546424.107,5.01E+06,45.28037177,9.591918053,4
7464,1,3,98,98,98018,Cervignano d'Adda,4.16E+06,533426.8833,5.02E+06,45.37257022,9.426892387,4
7465,1,3,98,98,98019,Codogno,2.12E+07,554608.1518,5.00E+06,45.16780783,9.694893793,4
7466,1,3,98,98,98020,Comazzo,1.28E+07,535495.6191,5.03E+06,45.44630901,9.453902315,4
7467,1,3,98,98,98021,Cornegliano Laudense,5.55E+06,537659.4083,5.01E+06,45.28647273,9.480217572,4
7468,1,3,98,98,98022,Corno Giovine,9.49E+06,560491.7912,5.00E+06,45.13379614,9.769305955,4
7469,1,3,98,98,98023,Cornovecchio,6.48E+06,563794.4828,5.00E+06,45.1461929,9.811483871,4
7470,1,3,98,98,98024,Corte Palasio,1.55E+07,544543.4929,5.02E+06,45.31230498,9.568258647,4
7471,1,3,98,98,98025,Crespiatica,7.22E+06,545077.0348,5.02E+06,45.34708487,9.575417318,4
7472,1,3,98,98,98026,Fombio,7.29E+06,554135.2144,5.00E+06,45.1335473,9.688463015,4
7473,1,3,98,98,98027,Galgagnano,5.68E+06,535508.8841,5.02E+06,45.35626473,9.453351224,4
7474,1,3,98,98,98028,Graffignana,1.06E+07,534852.8369,5.01E+06,45.20818367,9.443819212,4
7475,1,3,98,98,98029,Guardamiglio,1.03E+07,552484.5722,5.00E+06,45.10962225,9.667192098,4
7476,1,3,98,98,98030,Livraga,1.18E+07,542749.9819,5.00E+06,45.18749446,9.544184948,4
7477,1,3,98,98,98031,Lodi,4.16E+07,539454.9265,5.02E+06,45.31456997,9.503361863,4
7478,1,3,98,98,98032,Lodi Vecchio,1.68E+07,532661.6195,5.02E+06,45.30171576,9.416599368,4
7479,1,3,98,98,98033,Maccastorna,5.36E+06,567183.3266,5.00E+06,45.14477097,9.854569687,4
7480,1,3,98,98,98034,Mairago,1.10E+07,546249.6219,5.01E+06,45.25558615,9.589436737,4
7481,1,3,98,98,98035,Maleo,1.95E+07,560040.9069,5.00E+06,45.16264248,9.763957075,4
7482,1,3,98,98,98036,Marudo,4.40E+06,529352.705,5.01E+06,45.25530458,9.374089022,4
7483,1,3,98,98,98037,Massalengo,7.84E+06,538784.3306,5.01E+06,45.26378302,9.494365082,4
7484,1,3,98,98,98038,Meleti,7.21E+06,564996.9162,5.00E+06,45.12977005,9.826541854,4
7485,1,3,98,98,98039,Merlino,1.04E+07,534836.4163,5.03E+06,45.43056085,9.445348814,4
7486,1,3,98,98,98040,Montanaso Lombardo,9.66E+06,536065.6349,5.02E+06,45.33618066,9.460296607,4
7487,1,3,98,98,98041,Mulazzano,1.53E+07,531533.6036,5.02E+06,45.37025915,9.40269704,4
7488,1,3,98,98,98042,Orio Litta,1.02E+07,543568.9756,5.00E+06,45.15624672,9.55430711,4
7489,1,3,98,98,98043,Ospedaletto Lodigiano,8.51E+06,545911.6583,5.00E+06,45.17074309,9.584260098,4
7490,1,3,98,98,98044,Ossago Lodigiano,1.14E+07,542132.2218,5.01E+06,45.24392611,9.536851913,4
7491,1,3,98,98,98045,Pieve Fissiraga,1.20E+07,535477.6993,5.01E+06,45.26664931,9.452239804,4
7492,1,3,98,98,98046,Salerano sul Lambro,4.47E+06,530100.3831,5.02E+06,45.28943451,9.383847897,4
7493,1,3,98,98,98047,San Fiorano,9.36E+06,556191.6914,5.00E+06,45.13399746,9.714621827,4
7494,1,3,98,98,98048,San Martino in Strada,1.31E+07,542075.191,5.01E+06,45.27601244,9.536427281,4
7495,1,3,98,98,98049,San Rocco al Porto,3.11E+07,555075.4126,4.99E+06,45.08596249,9.699838186,4
7496,1,3,98,98,98050,Sant'Angelo Lodigiano,1.99E+07,532131.3991,5.01E+06,45.23227828,9.409337027,4
7497,1,3,98,98,98051,Santo Stefano Lodigiano,1.10E+07,558209.622,5.00E+06,45.11804401,9.740078683,4
7498,1,3,98,98,98052,Secugnago,7.05E+06,546598.491,5.01E+06,45.23033419,9.593619922,4
7499,1,3,98,98,98053,Senna Lodigiana,2.66E+07,546688.6925,5.00E+06,45.1332106,9.593758584,4
7500,1,3,98,98,98054,Somaglia,2.04E+07,550599.784,5.00E+06,45.14845327,9.64366898,4
7501,1,3,98,98,98055,Sordio,2.60E+06,529197.8261,5.02E+06,45.34019622,9.372670821,4
7502,1,3,98,98,98056,Tavazzano con Villavesco,1.64E+07,532040.4357,5.02E+06,45.3335376,9.408904973,4
7503,1,3,98,98,98057,Terranova dei Passerini,1.10E+07,552805.8719,5.01E+06,45.20430562,9.67238916,4
7504,1,3,98,98,98058,Turano Lodigiano,1.60E+07,549304.6783,5.01E+06,45.25331176,9.628347388,4
7505,1,3,98,98,98059,Valera Fratta,8.16E+06,526355.9876,5.01E+06,45.25562948,9.335898915,4
7506,1,3,98,98,98060,Villanova del Sillaro,1.38E+07,537187.7671,5.01E+06,45.2413666,9.473828015,4
7507,1,3,98,98,98061,Zelo Buon Persico,1.84E+07,534364.8316,5.03E+06,45.39569493,9.439049827,4
7508,1,3,98,98,98062,Castelgerundo,1.94E+07,557932.7107,5.01E+06,45.2002935,9.737618534,4
7509,2,8,99,99,99001,Bellaria-Igea Marina,1.84E+07,777076.9432,4.89E+06,44.13158627,12.4635379,4
7510,2,8,99,99,99002,Cattolica,6.06E+06,799699.0877,4.87E+06,43.95914965,12.73544174,4
7511,2,8,99,99,99003,Coriano,4.63E+07,786270.8056,4.87E+06,43.96740137,12.56857471,4
7512,2,8,99,99,99004,Gemmano,1.88E+07,786318.1648,4.87E+06,43.89302344,12.56471418,4
7513,2,8,99,99,99005,Misano Adriatico,2.23E+07,794558.9032,4.87E+06,43.96280489,12.67160328,4
7514,2,8,99,99,99006,Mondaino,2.00E+07,793576.9071,4.86E+06,43.84477078,12.65213062,4
7515,2,8,99,99,99008,Montefiore Conca,2.22E+07,790535.6523,4.87E+06,43.88191994,12.61654719,4
7516,2,8,99,99,99009,Montegridolfo,6.97E+06,797995.5682,4.86E+06,43.86677259,12.70846133,4
7517,2,8,99,99,99011,Morciano di Romagna,5.57E+06,793333.8494,4.87E+06,43.91355905,12.65331348,4
7518,2,8,99,99,99013,Riccione,1.77E+07,792321.9484,4.88E+06,43.99656051,12.64578933,4
7519,2,8,99,99,99014,Rimini,1.36E+08,782912.1314,4.88E+06,44.03876516,12.53094389,6
7520,2,8,99,99,99015,Saludecio,3.44E+07,795582.3885,4.87E+06,43.88552636,12.67958715,4
7521,2,8,99,99,99016,San Clemente,2.07E+07,791563.448,4.87E+06,43.93155681,12.63236159,4
7522,2,8,99,99,99017,San Giovanni in Marignano,2.14E+07,797525.8677,4.87E+06,43.93479843,12.70684046,4
7523,2,8,99,99,99018,Santarcangelo di Romagna,4.49E+07,775196.5788,4.88E+06,44.05242345,12.43544256,4
7524,2,8,99,99,99020,Verucchio,2.82E+07,774971.4936,4.88E+06,43.9828385,12.42861599,4
7525,2,8,99,99,99021,Casteldelci,4.99E+07,753248.9081,4.85E+06,43.78268575,12.14720262,4
7526,2,8,99,99,99022,Maiolo,2.39E+07,766200.3854,4.86E+06,43.88045659,12.31355804,4
7527,2,8,99,99,99023,Novafeltria,4.21E+07,763238.6831,4.87E+06,43.89994173,12.27776313,4
7528,2,8,99,99,99024,Pennabilli,6.99E+07,763324.8176,4.86E+06,43.80742958,12.2737653,4
7529,2,8,99,99,99025,San Leo,5.29E+07,770952.8371,4.87E+06,43.91500036,12.37466465,4
7530,2,8,99,99,99026,Sant'Agata Feltria,7.93E+07,756965.2783,4.86E+06,43.85928477,12.19747467,5
7531,2,8,99,99,99027,Talamello,1.04E+07,763284.7659,4.87E+06,43.91324051,12.27906767,4
7532,2,8,99,99,99028,Poggio Torriana,3.52E+07,771597.9454,4.88E+06,43.99642997,12.38732684,4
7533,2,8,99,99,99029,Montescudo-Monte Colombo,3.28E+07,785009.9582,4.87E+06,43.92543011,12.55035586,4
7534,3,9,100,100,100001,Cantagallo,9.56E+07,667737.4262,4.88E+06,44.0230696,11.092959,5
7535,3,9,100,100,100002,Carmignano,3.79E+07,662369.3536,4.85E+06,43.79946111,11.01840506,4
7536,3,9,100,100,100003,Montemurlo,3.12E+07,665055.7237,4.87E+06,43.93600493,11.05648973,4
7537,3,9,100,100,100004,Poggio a Caiano,6.48E+06,664404.7419,4.85E+06,43.81496782,11.0442354,4
7538,3,9,100,100,100005,Prato,9.74E+07,667509.3037,4.86E+06,43.87796391,11.0850314,5
7539,3,9,100,100,100006,Vaiano,3.40E+07,671284.3594,4.87E+06,43.95292658,11.13469895,4
7540,3,9,100,100,100007,Vernio,6.33E+07,672284.8197,4.88E+06,44.06690598,11.15128518,4
7541,4,18,101,101,101001,Belvedere di Spinello,2.98E+07,1.18E+06,4.37E+06,39.20593638,16.91237077,4
7542,4,18,101,101,101002,Caccuri,6.11E+07,1.17E+06,4.37E+06,39.21157058,16.8077946,4
7543,4,18,101,101,101003,Carfizzi,2.09E+07,1.19E+06,4.38E+06,39.32394892,16.99612707,4
7544,4,18,101,101,101004,Casabona,6.76E+07,1.19E+06,4.37E+06,39.24411903,16.95208005,4
7545,4,18,101,101,101005,Castelsilano,4.14E+07,1.18E+06,4.37E+06,39.25898979,16.82801515,4
7546,4,18,101,101,101006,Cerenzia,2.16E+07,1.18E+06,4.37E+06,39.25339135,16.82150549,4
7547,4,18,101,101,101007,Cirò,7.06E+07,1.19E+06,4.39E+06,39.3838877,17.04519109,4
7548,4,18,101,101,101008,Cirò Marina,4.18E+07,1.20E+06,4.39E+06,39.36541008,17.10863355,4
7549,4,18,101,101,101009,Cotronei,8.02E+07,1.17E+06,4.36E+06,39.17196395,16.71885888,4
7550,4,18,101,101,101010,Crotone,1.81E+08,1.20E+06,4.36E+06,39.09291618,17.08783424,8
7551,4,18,101,101,101011,Crucoli,5.02E+07,1.19E+06,4.40E+06,39.43068709,17.00061425,4
7552,4,18,101,101,101012,Cutro,1.34E+08,1.19E+06,4.35E+06,39.00165156,16.98376261,6
7553,4,18,101,101,101013,Isola di Capo Rizzuto,1.26E+08,1.20E+06,4.34E+06,38.95898409,17.08436788,5
7554,4,18,101,101,101014,Melissa,5.12E+07,1.19E+06,4.38E+06,39.30457784,17.04428826,4
7555,4,18,101,101,101015,Mesoraca,9.38E+07,1.18E+06,4.35E+06,39.06024543,16.80701746,4
7556,4,18,101,101,101016,Pallagorio,4.45E+07,1.18E+06,4.38E+06,39.31163887,16.90552554,4
7557,4,18,101,101,101017,Petilia Policastro,9.86E+07,1.17E+06,4.36E+06,39.11322959,16.78016772,4
7558,4,18,101,101,101018,Roccabernarda,6.36E+07,1.18E+06,4.36E+06,39.10046761,16.88549909,5
7559,4,18,101,101,101019,Rocca di Neto,4.54E+07,1.19E+06,4.37E+06,39.18919289,17.00777828,4
7560,4,18,101,101,101020,San Mauro Marchesato,4.23E+07,1.19E+06,4.36E+06,39.0875726,16.93249715,4
7561,4,18,101,101,101021,San Nicola dell'Alto,8.04E+06,1.19E+06,4.38E+06,39.27874164,16.97705303,4
7562,4,18,101,101,101022,Santa Severina,5.25E+07,1.18E+06,4.36E+06,39.15595121,16.91385625,4
7563,4,18,101,101,101023,Savelli,4.92E+07,1.17E+06,4.38E+06,39.32567238,16.75960345,4
7564,4,18,101,101,101024,Scandale,5.42E+07,1.19E+06,4.36E+06,39.13068606,17.00012885,4
7565,4,18,101,101,101025,Strongoli,8.56E+07,1.20E+06,4.37E+06,39.24119334,17.06725234,4
7566,4,18,101,101,101026,Umbriatico,7.34E+07,1.18E+06,4.39E+06,39.35923927,16.93692026,4
7567,4,18,101,101,101027,Verzino,4.52E+07,1.18E+06,4.38E+06,39.30714734,16.84448038,4
7568,4,18,102,102,102001,Acquaro,2.49E+07,1.13E+06,4.29E+06,38.53417192,16.20386381,4
7569,4,18,102,102,102002,Arena,3.50E+07,1.13E+06,4.29E+06,38.53647507,16.25759864,4
7570,4,18,102,102,102003,Briatico,2.72E+07,1.11E+06,4.31E+06,38.70240897,16.02062981,4
7571,4,18,102,102,102004,Brognaturo,2.54E+07,1.14E+06,4.30E+06,38.58673452,16.38697412,4
7572,4,18,102,102,102005,Capistrano,2.15E+07,1.14E+06,4.31E+06,38.69796964,16.302235,4
7573,4,18,102,102,102006,Cessaniti,1.81E+07,1.11E+06,4.30E+06,38.67837974,16.03250201,4
7574,4,18,102,102,102007,Dasà ,6.73E+06,1.13E+06,4.29E+06,38.5653555,16.17754944,4
7575,4,18,102,102,102008,Dinami,4.50E+07,1.12E+06,4.29E+06,38.54410096,16.15059365,4
7576,4,18,102,102,102009,Drapia,2.22E+07,1.10E+06,4.30E+06,38.6481844,15.91193501,4
7577,4,18,102,102,102010,Fabrizia,3.94E+07,1.14E+06,4.28E+06,38.47607594,16.29003153,4
7578,4,18,102,102,102011,Filadelfia,3.09E+07,1.14E+06,4.32E+06,38.78979858,16.30992359,4
7579,4,18,102,102,102012,Filandari,1.85E+07,1.11E+06,4.30E+06,38.62064823,16.02522201,4
7580,4,18,102,102,102013,Filogaso,2.36E+07,1.13E+06,4.31E+06,38.68229548,16.22506259,4
7581,4,18,102,102,102014,Francavilla Angitola,2.91E+07,1.13E+06,4.32E+06,38.77942807,16.25000743,4
7582,4,18,102,102,102015,Francica,2.21E+07,1.12E+06,4.30E+06,38.61646104,16.1260783,4
7583,4,18,102,102,102016,Gerocarne,4.52E+07,1.13E+06,4.30E+06,38.58589123,16.21237855,4
7584,4,18,102,102,102017,Ionadi,8.78E+06,1.12E+06,4.30E+06,38.63718163,16.06290843,4
7585,4,18,102,102,102018,Joppolo,2.19E+07,1.10E+06,4.29E+06,38.5951561,15.89536357,4
7586,4,18,102,102,102019,Limbadi,2.94E+07,1.11E+06,4.29E+06,38.56279911,15.97925852,4
7587,4,18,102,102,102020,Maierato,4.04E+07,1.13E+06,4.31E+06,38.72372384,16.22099439,4
7588,4,18,102,102,102021,Mileto,3.55E+07,1.12E+06,4.29E+06,38.58360572,16.07874503,4
7589,4,18,102,102,102022,Mongiana,1.81E+07,1.14E+06,4.29E+06,38.50512697,16.32438397,4
7590,4,18,102,102,102023,Monterosso Calabro,1.80E+07,1.13E+06,4.31E+06,38.72480675,16.29345227,4
7591,4,18,102,102,102024,Nardodipace,3.29E+07,1.14E+06,4.28E+06,38.45596543,16.34918403,4
7592,4,18,102,102,102025,Nicotera,2.81E+07,1.10E+06,4.29E+06,38.55208325,15.93930936,4
7593,4,18,102,102,102026,Parghelia,7.52E+06,1.10E+06,4.30E+06,38.68079122,15.93641071,4
7594,4,18,102,102,102027,Pizzo,2.22E+07,1.13E+06,4.31E+06,38.75582885,16.19279144,4
7595,4,18,102,102,102028,Pizzoni,2.16E+07,1.13E+06,4.30E+06,38.62136783,16.24742175,4
7596,4,18,102,102,102029,Polia,3.16E+07,1.14E+06,4.31E+06,38.74886218,16.31878644,4
7597,4,18,102,102,102030,Ricadi,2.24E+07,1.10E+06,4.30E+06,38.63618362,15.85754626,4
7598,4,18,102,102,102031,Rombiolo,2.29E+07,1.11E+06,4.30E+06,38.60671953,15.99072587,4
7599,4,18,102,102,102032,San Calogero,2.54E+07,1.11E+06,4.29E+06,38.55457048,16.02054205,4
7600,4,18,102,102,102033,San Costantino Calabro,7.07E+06,1.12E+06,4.30E+06,38.62809805,16.085792,4
7601,4,18,102,102,102034,San Gregorio d'Ippona,1.27E+07,1.12E+06,4.30E+06,38.64701243,16.10402748,4
7602,4,18,102,102,102035,San Nicola da Crissa,1.98E+07,1.13E+06,4.31E+06,38.67233027,16.29372554,4
7603,4,18,102,102,102036,Sant'Onofrio,1.84E+07,1.12E+06,4.31E+06,38.6827138,16.17532126,4
7604,4,18,102,102,102037,Serra San Bruno,4.04E+07,1.14E+06,4.29E+06,38.55711878,16.32187448,4
7605,4,18,102,102,102038,Simbario,2.06E+07,1.14E+06,4.30E+06,38.61720835,16.32883637,4
7606,4,18,102,102,102039,Sorianello,9.96E+06,1.13E+06,4.30E+06,38.59610088,16.26230898,4
7607,4,18,102,102,102040,Soriano Calabro,1.53E+07,1.13E+06,4.30E+06,38.61702394,16.20075607,4
7608,4,18,102,102,102041,Spadola,9.57E+06,1.14E+06,4.30E+06,38.58672896,16.33958497,4
7609,4,18,102,102,102042,Spilinga,1.71E+07,1.10E+06,4.30E+06,38.61540712,15.92286896,4
